,id,talkName,dialogue,firstBtnText,secondBtnText,actionText
,6024601,黄金寇盗,“呀~不自量力的傻瓜们，我要开始预告了！<br>3，2，1。”,,,
,6024602,黄金寇盗,哈~女巫城堡外的宝物，即将属于我。<br>今天的你们，是否依旧愚蠢？看不穿我精湛的表演。,,,
,6024603,,“啊~我将在预定的时间，出现在那天边……”<br>怎么样，我模仿的像不像？,,,
,6024604,,……你可以不要念出来吗？我鸡皮疙瘩都起来了。<br>上面都写了在<color=#bd4104>10点到11点</color>出现，你还念什么啊！,,,
,6024605,,这你就不懂了吧！虽然这怪盗是个小偷。<br>但你看这文风和字迹，绝对是个可爱的美少女。,,,
,6024606,,……那可是怪盗，你到底在想些什么啊！,,,
,6024607,,好了，你们不要再拖拖拉拉的。<br>我们赶紧去抓住怪盗，那可是一笔可观的赏金啊！,,,
,6024701,黄金寇盗,啊~这是预告，也是通知。<br>此次，我看中三月边陲的宝物了。,,,
,6024702,黄金寇盗,哈~魔能飞艇就要起飞。<br>荒芜沙漠中，你们能追寻到的只有我刻意留下的风沙。,,,
,6024703,,“啊~我将在预定的时间，出现在那天边……”<br>怎么样，我模仿的像不像？,,,
,6024704,,……你可以不要念出来吗？我鸡皮疙瘩都起来了。<br>上面都写了在<color=#bd4104>10点到11点</color>出现，你还念什么啊！,,,
,6024705,,这你就不懂了吧！虽然这怪盗是个小偷。<br>但你看这文风和字迹，绝对是个可爱的美少女。,,,
,6024706,,……那可是怪盗，你到底在想些什么啊！,,,
,6024707,,好了，你们不要再拖拖拉拉的。<br>我们赶紧去抓住怪盗，那可是一笔可观的赏金啊！,,,
,6024801,黄金寇盗,啊~预告，不过是为了证明你们的确愚蠢，<br>知道目标地点却也无计可施。,,,
,6024802,黄金寇盗,嘿~三月边陲的魔能飞艇附近。届时，我将翘首以待，看见你们捶胸顿足的愚蠢模样。,,,
,6024803,,“啊~我将在预定的时间，出现在那天边……”<br>怎么样，我模仿的像不像？,,,
,6024804,,……你可以不要念出来吗？我鸡皮疙瘩都起来了。<br>上面都写了在<color=#bd4104>10点到11点</color>出现，你还念什么啊！,,,
,6024805,,这你就不懂了吧！虽然这怪盗是个小偷。<br>但你看这文风和字迹，绝对是个可爱的美少女。,,,
,6024806,,……那可是怪盗，你到底在想些什么啊！,,,
,6024807,,好了，你们不要再拖拖拉拉的。<br>我们赶紧去抓住怪盗，那可是一笔可观的赏金啊！,,,
,6024901,黄金寇盗,嗯~开始我的预告！<br>三月边陲的宝物很荣幸，它们即将迎来我的光顾。,,,
,6024902,黄金寇盗,哦~不过很遗憾，这幕感人的相聚你们没有资格阻拦。<br>月牙湖上的美丽倒影，见证我夺宝时的英姿。,,,
,6024903,,“啊~我将在预定的时间，出现在那天边……”<br>怎么样，我模仿的像不像？,,,
,6024904,,……你可以不要念出来吗？我鸡皮疙瘩都起来了。<br>上面都写了在<color=#bd4104>10点到11点</color>出现，你还念什么啊！,,,
,6024905,,这你就不懂了吧！虽然这怪盗是个小偷。<br>但你看这文风和字迹，绝对是个可爱的美少女。,,,
,6024906,,……那可是怪盗，你到底在想些什么啊！,,,
,6024907,,好了，你们不要再拖拖拉拉的。<br>我们赶紧去抓住怪盗，那可是一笔可观的赏金啊！,,,
,6025001,黄金寇盗,嘿~我要宣布一个大消息！<br>三月边陲小镇的宝物今后就属于我了。,,,
,6025002,黄金寇盗,哈~愚昧无知的城镇村民。<br>即使跪下哀求，也无法激起我的怜悯，留下宝物。,,,
,6025003,,“啊~我将在预定的时间，出现在那天边……”<br>怎么样，我模仿的像不像？,,,
,6025004,,……你可以不要念出来吗？我鸡皮疙瘩都起来了。<br>上面都写了在<color=#bd4104>10点到11点</color>出现，你还念什么啊！,,,
,6025005,,这你就不懂了吧！虽然这怪盗是个小偷。<br>但你看这文风和字迹，绝对是个可爱的美少女。,,,
,6025006,,……那可是怪盗，你到底在想些什么啊！,,,
,6025007,,好了，你们不要再拖拖拉拉的。<br>我们赶紧去抓住怪盗，那可是一笔可观的赏金啊！,,,
,6025101,黄金寇盗,啊~特殊地点的宝物，对我有着致命的诱惑力。<br>时间一到，我便会立刻带走它。,,,
,6025102,黄金寇盗,啊~三月边陲之上，一捧黄沙，一尊骸骨。<br>期待你们拙劣的表演，不要让我失望。,,,
,6025103,,“啊~我将在预定的时间，出现在那天边……”<br>怎么样，我模仿的像不像？,,,
,6025104,,……你可以不要念出来吗？我鸡皮疙瘩都起来了。<br>上面都写了在<color=#bd4104>10点到11点</color>出现，你还念什么啊！,,,
,6025105,,这你就不懂了吧！虽然这怪盗是个小偷。<br>但你看这文风和字迹，绝对是个可爱的美少女。,,,
,6025106,,……那可是怪盗，你到底在想些什么啊！,,,
,6025107,,好了，你们不要再拖拖拉拉的。<br>我们赶紧去抓住怪盗，那可是一笔可观的赏金啊！,,,
,6025201,黄金寇盗,呀~不自量力的傻瓜们，我又来了！<br>此次，我选择大驾光临三月边陲！,,,
,6025202,黄金寇盗,哦~傻瓜们，举起双手呈现投降姿态在雕像底下欢迎我吧！<br>钟声响起的瞬间，你们心爱的宝物就将投入我的怀抱！,,,
,6025203,,“啊~我将在预定的时间，出现在那天边……”<br>怎么样，我模仿的像不像？,,,
,6025204,,……你可以不要念出来吗？我鸡皮疙瘩都起来了。<br>上面都写了在<color=#bd4104>10点到11点</color>出现，你还念什么啊！,,,
,6025205,,这你就不懂了吧！虽然这怪盗是个小偷。<br>但你看这文风和字迹，绝对是个可爱的美少女。,,,
,6025206,,……那可是怪盗，你到底在想些什么啊！,,,
,6025207,,好了，你们不要再拖拖拉拉的。<br>我们赶紧去抓住怪盗，那可是一笔可观的赏金啊！,,,
,6025301,黄金寇盗,哈~我的大名，如雷贯耳。<br>月神森林的宝物，我就大方地收下了！,,,
,6025302,黄金寇盗,嘿~我知道你渴望阻止我的壮举。<br>如果你本事够大，那么就在部落的入口处一决胜负。,,,
,6025303,,“啊~我将在预定的时间，出现在那天边……”<br>怎么样，我模仿的像不像？,,,
,6025304,,……你可以不要念出来吗？我鸡皮疙瘩都起来了。<br>上面都写了在<color=#bd4104>10点到11点</color>出现，你还念什么啊！,,,
,6025305,,这你就不懂了吧！虽然这怪盗是个小偷。<br>但你看这文风和字迹，绝对是个可爱的美少女。,,,
,6025306,,……那可是怪盗，你到底在想些什么啊！,,,
,6025307,,好了，你们不要再拖拖拉拉的。<br>我们赶紧去抓住怪盗，那可是一笔可观的赏金啊！,,,
,6025401,黄金寇盗,嘿~我要宣布一个大消息！<br>月神森林的宝物今后就属于我了。,,,
,6025402,黄金寇盗,哈~尽管我就拿着宝物站在门前朝你们打招呼。<br>你们也只能咬牙切齿，却拿我没办法。,,,
,6025403,,“啊~我将在预定的时间，出现在那天边……”<br>怎么样，我模仿的像不像？,,,
,6025404,,……你可以不要念出来吗？我鸡皮疙瘩都起来了。<br>上面都写了在<color=#bd4104>10点到11点</color>出现，你还念什么啊！,,,
,6025405,,这你就不懂了吧！虽然这怪盗是个小偷。<br>但你看这文风和字迹，绝对是个可爱的美少女。,,,
,6025406,,……那可是怪盗，你到底在想些什么啊！,,,
,6025407,,好了，你们不要再拖拖拉拉的。<br>我们赶紧去抓住怪盗，那可是一笔可观的赏金啊！,,,
,6025501,黄金寇盗,啊~又到了激动人心的预告时间了！<br>这次呢，就决定去月神森林取走宝物啦！,,,
,6025502,黄金寇盗,哈~清泉流淌的淙淙水声，是此次行动完美的BGM；<br>你们气急败坏的样子，是这场表演中最好的助兴！,,,
,6025503,,“啊~我将在预定的时间，出现在那天边……”<br>怎么样，我模仿的像不像？,,,
,6025504,,……你可以不要念出来吗？我鸡皮疙瘩都起来了。<br>上面都写了在<color=#bd4104>10点到11点</color>出现，你还念什么啊！,,,
,6025505,,这你就不懂了吧！虽然这怪盗是个小偷。<br>但你看这文风和字迹，绝对是个可爱的美少女。,,,
,6025506,,……那可是怪盗，你到底在想些什么啊！,,,
,6025507,,好了，你们不要再拖拖拉拉的。<br>我们赶紧去抓住怪盗，那可是一笔可观的赏金啊！,,,
,6025601,黄金寇盗,啊~特殊地点的宝物，对我有着致命的诱惑力。<br>时间一到，我便会立刻带走它。,,,
,6025602,黄金寇盗,啊~月神森林里，月色笼罩下的紫色大树。<br>期待你们拙劣的表演，不要让我失望。,,,
,6025603,,“啊~我将在预定的时间，出现在那天边……”<br>怎么样，我模仿的像不像？,,,
,6025604,,……你可以不要念出来吗？我鸡皮疙瘩都起来了。<br>上面都写了在<color=#bd4104>10点到11点</color>出现，你还念什么啊！,,,
,6025605,,这你就不懂了吧！虽然这怪盗是个小偷。<br>但你看这文风和字迹，绝对是个可爱的美少女。,,,
,6025606,,……那可是怪盗，你到底在想些什么啊！,,,
,6025607,,好了，你们不要再拖拖拉拉的。<br>我们赶紧去抓住怪盗，那可是一笔可观的赏金啊！,,,
,6025701,黄金寇盗,“呀~不自量力的傻瓜们，我要开始预告了！<br>3，2，1。”,,,
,6025702,黄金寇盗,哈~永夜森林道路上的宝物，即将属于我。<br>我决定特许你坐在特等席上，近距离欣赏我的演出。,,,
,6025703,,“啊~我将在预定的时间，出现在那天边……”<br>怎么样，我模仿的像不像？,,,
,6025704,,……你可以不要念出来吗？我鸡皮疙瘩都起来了。<br>上面都写了在<color=#bd4104>10点到11点</color>出现，你还念什么啊！,,,
,6025705,,这你就不懂了吧！虽然这怪盗是个小偷。<br>但你看这文风和字迹，绝对是个可爱的美少女。,,,
,6025706,,……那可是怪盗，你到底在想些什么啊！,,,
,6025707,,好了，你们不要再拖拖拉拉的。<br>我们赶紧去抓住怪盗，那可是一笔可观的赏金啊！,,,
,6025801,黄金寇盗,呀~不自量力的傻瓜们，我又来了！<br>此次，我选择大驾光临永夜森林！,,,
,6025802,黄金寇盗,吱吱作响的木板声，暴露了我此刻欢愉的心情！<br>夹道欢迎我吧，我会取走珍贵的宝物并对你们挥手致谢。,,,
,6025803,,“啊~我将在预定的时间，出现在那天边……”<br>怎么样，我模仿的像不像？,,,
,6025804,,……你可以不要念出来吗？我鸡皮疙瘩都起来了。<br>上面都写了在<color=#bd4104>10点到11点</color>出现，你还念什么啊！,,,
,6025805,,这你就不懂了吧！虽然这怪盗是个小偷。<br>但你看这文风和字迹，绝对是个可爱的美少女。,,,
,6025806,,……那可是怪盗，你到底在想些什么啊！,,,
,6025807,,好了，你们不要再拖拖拉拉的。<br>我们赶紧去抓住怪盗，那可是一笔可观的赏金啊！,,,
,6025901,黄金寇盗,嗯~开始我的预告！<br>永夜森林的宝物很荣幸，它们即将迎来我的光顾。,,,
,6025902,黄金寇盗,哦~不过很遗憾，这美妙的会面你们没有资格阻拦。<br>只有夜色中亮起的灯火，映射出我夺宝时的英姿！,,,
,6025903,,“啊~我将在预定的时间，出现在那天边……”<br>怎么样，我模仿的像不像？,,,
,6025904,,……你可以不要念出来吗？我鸡皮疙瘩都起来了。<br>上面都写了在<color=#bd4104>10点到11点</color>出现，你还念什么啊！,,,
,6025905,,这你就不懂了吧！虽然这怪盗是个小偷。<br>但你看这文风和字迹，绝对是个可爱的美少女。,,,
,6025906,,……那可是怪盗，你到底在想些什么啊！,,,
,6025907,,好了，你们不要再拖拖拉拉的。<br>我们赶紧去抓住怪盗，那可是一笔可观的赏金啊！,,,
,6026001,黄金寇盗,啊~预告，不过是为了证明你们的确愚蠢，<br>知道目标地点却也无计可施。,,,
,6026002,黄金寇盗,嘿~永夜森林的凋零之地。届时，我将翘首以待，看见你们捶胸顿足的愚蠢模样。,,,
,6026003,,“啊~我将在预定的时间，出现在那天边……”<br>怎么样，我模仿的像不像？,,,
,6026004,,……你可以不要念出来吗？我鸡皮疙瘩都起来了。<br>上面都写了在<color=#bd4104>10点到11点</color>出现，你还念什么啊！,,,
,6026005,,这你就不懂了吧！虽然这怪盗是个小偷。<br>但你看这文风和字迹，绝对是个可爱的美少女。,,,
,6026006,,……那可是怪盗，你到底在想些什么啊！,,,
,6026007,,好了，你们不要再拖拖拉拉的。<br>我们赶紧去抓住怪盗，那可是一笔可观的赏金啊！,,,
,6026101,黄金寇盗,啊~这是预告，也是通知。<br>此次，我看中永夜森林的宝物了。,,,
,6026102,黄金寇盗,哈~停泊的船只就要启航。<br>漆黑夜色中，你们能探寻到的只有我刻意留下的波纹。,,,
,6026103,,“啊~我将在预定的时间，出现在那天边……”<br>怎么样，我模仿的像不像？,,,
,6026104,,……你可以不要念出来吗？我鸡皮疙瘩都起来了。<br>上面都写了在<color=#bd4104>10点到11点</color>出现，你还念什么啊！,,,
,6026105,,这你就不懂了吧！虽然这怪盗是个小偷。<br>但你看这文风和字迹，绝对是个可爱的美少女。,,,
,6026106,,……那可是怪盗，你到底在想些什么啊！,,,
,6026107,,好了，你们不要再拖拖拉拉的。<br>我们赶紧去抓住怪盗，那可是一笔可观的赏金啊！,,,
,6026201,黄金寇盗,哦~这是封有3个线索的预告函！<br>1、我要取走迷雾森林的宝物。,,,
,6026202,黄金寇盗,2、我会在冒险者之家外的小树林里等你。<br>3、我知道你并没有办法阻止我取走宝物。,,,
,6026203,,“啊~我将在预定的时间，出现在那天边……”<br>怎么样，我模仿的像不像？,,,
,6026204,,……你可以不要念出来吗？我鸡皮疙瘩都起来了。<br>上面都写了在<color=#bd4104>10点到11点</color>出现，你还念什么啊！,,,
,6026205,,这你就不懂了吧！虽然这怪盗是个小偷。<br>但你看这文风和字迹，绝对是个可爱的美少女。,,,
,6026206,,……那可是怪盗，你到底在想些什么啊！,,,
,6026207,,好了，你们不要再拖拖拉拉的。<br>我们赶紧去抓住怪盗，那可是一笔可观的赏金啊！,,,
,6026301,黄金寇盗,啊~预告，不过是为了证明你们的确愚蠢，<br>知道目标地点却也无计可施。,,,
,6026302,黄金寇盗,嘿~迷雾森林的雪地之上。届时，我将翘首以待，看见你们捶胸顿足的愚蠢模样。,,,
,6026303,,“啊~我将在预定的时间，出现在那天边……”<br>怎么样，我模仿的像不像？,,,
,6026304,,……你可以不要念出来吗？我鸡皮疙瘩都起来了。<br>上面都写了在<color=#bd4104>10点到11点</color>出现，你还念什么啊！,,,
,6026305,,这你就不懂了吧！虽然这怪盗是个小偷。<br>但你看这文风和字迹，绝对是个可爱的美少女。,,,
,6026306,,……那可是怪盗，你到底在想些什么啊！,,,
,6026307,,好了，你们不要再拖拖拉拉的。<br>我们赶紧去抓住怪盗，那可是一笔可观的赏金啊！,,,
,6026401,黄金寇盗,嘿~我要宣布一个大消息！<br>因为迷雾森林的宝物正在呼唤我，所以我要行动了！,,,
,6026402,黄金寇盗,哈~尽管我大发慈悲地告诉你们具体地点是在树心城入口。<br>愚钝的你们也只会守株待兔，落得一场空。,,,
,6026403,,“啊~我将在预定的时间，出现在那天边……”<br>怎么样，我模仿的像不像？,,,
,6026404,,……你可以不要念出来吗？我鸡皮疙瘩都起来了。<br>上面都写了在<color=#bd4104>10点到11点</color>出现，你还念什么啊！,,,
,6026405,,这你就不懂了吧！虽然这怪盗是个小偷。<br>但你看这文风和字迹，绝对是个可爱的美少女。,,,
,6026406,,……那可是怪盗，你到底在想些什么啊！,,,
,6026407,,好了，你们不要再拖拖拉拉的。<br>我们赶紧去抓住怪盗，那可是一笔可观的赏金啊！,,,
,6026501,黄金寇盗,“呀~不自量力的傻瓜们，我要开始预告了！<br>3，2，1。”,,,
,6026502,黄金寇盗,哈~迷雾森林码头的宝物，即将属于我。<br>今天的你们，是否依旧愚蠢？被我玩弄得晕头转向。,,,
,6026503,,“啊~我将在预定的时间，出现在那天边……”<br>怎么样，我模仿的像不像？,,,
,6026504,,……你可以不要念出来吗？我鸡皮疙瘩都起来了。<br>上面都写了在<color=#bd4104>10点到11点</color>出现，你还念什么啊！,,,
,6026505,,这你就不懂了吧！虽然这怪盗是个小偷。<br>但你看这文风和字迹，绝对是个可爱的美少女。,,,
,6026506,,……那可是怪盗，你到底在想些什么啊！,,,
,6026507,,好了，你们不要再拖拖拉拉的。<br>我们赶紧去抓住怪盗，那可是一笔可观的赏金啊！,,,
,6026601,黄金寇盗,嘿~我要宣布一个大消息！<br>因为湖畔镇的宝物正在呼唤我，所以我要行动了！,,,
,6026602,黄金寇盗,哈~尽管我大发慈悲地告诉你们具体地点是在码头！<br>你们愚蠢的智商也只能看着宝物消失在你们眼前！,,,
,6026603,,“宝物已归我所有，我将在……”这怪盗倒是直接，<br>把自己出现的时间地点都写得这么明确。,,,
,6026604,,行了行了，上面写的<color=#bd4104>13点到14点</color>都快到了。<br>我们不快点过去，怪盗可能就溜走了。,,,
,6026605,,爱琳娜姐姐，你说这个预告函会不会是陷阱啊！<br>那个时间地点可能是假的，只是把我们骗过去。,,,
,6026606,,放心吧！依据我多年的冒险经验，这应该是真的。,,,
,6026607,,能如此明目张胆地将自己的行动告诉别人，<br>看来这怪盗对自己的实力十分自信。,,,
,6026608,,有我们在，他是不可能得逞的。<br>我们一起去把这可恶的怪盗抓住吧！,,,
,6026701,黄金寇盗,啊~又到了激动人心的预告时间了！<br>这次呢，就决定去湖畔镇的大贝湾取走宝物啦！,,,
,6026702,黄金寇盗,嗯~如此简单明了的线索，你们这些笨蛋也会找不到的吧？<br>焦灼吧傻瓜们，时间一到，宝物我就不客气地带走咯！,,,
,6026703,,“宝物已归我所有，我将在……”这怪盗倒是直接，<br>把自己出现的时间地点都写得这么明确。,,,
,6026704,,行了行了，上面写的<color=#bd4104>13点到14点</color>都快到了。<br>我们不快点过去，怪盗可能就溜走了。,,,
,6026705,,爱琳娜姐姐，你说这个预告函会不会是陷阱啊！<br>那个时间地点可能是假的，只是把我们骗过去。,,,
,6026706,,放心吧！依据我多年的冒险经验，这应该是真的。,,,
,6026707,,能如此明目张胆地将自己的行动告诉别人，<br>看来这怪盗对自己的实力十分自信。,,,
,6026708,,有我们在，他是不可能得逞的。<br>我们一起去把这可恶的怪盗抓住吧！,,,
,6026801,黄金寇盗,呀~不自量力的傻瓜们，我又来了！<br>此次，我选择大驾光临罗兰镇！,,,
,6026802,黄金寇盗,哦~傻瓜们，举起双手呈现投降姿态在广场欢迎我吧！<br>秒针指向结束的瞬间，你们心爱的宝物就将投入我的怀抱！,,,
,6026803,,“宝物已归我所有，我将在……”这怪盗倒是直接，<br>把自己出现的时间地点都写得这么明确。,,,
,6026804,,行了行了，上面写的<color=#bd4104>13点到14点</color>都快到了。<br>我们不快点过去，怪盗可能就溜走了。,,,
,6026805,,爱琳娜姐姐，你说这个预告函会不会是陷阱啊！<br>那个时间地点可能是假的，只是把我们骗过去。,,,
,6026806,,放心吧！依据我多年的冒险经验，这应该是真的。,,,
,6026807,,能如此明目张胆地将自己的行动告诉别人，<br>看来这怪盗对自己的实力十分自信。,,,
,6026808,,有我们在，他是不可能得逞的。<br>我们一起去把这可恶的怪盗抓住吧！,,,
,6026901,黄金寇盗,哈~我的大名，如雷贯耳。<br>风车镇的宝物，只有在我这才是它最好的归宿！,,,
,6026902,黄金寇盗,嘿~我知道你渴望阻止我的壮举。<br>如果你本事够大，那么风车镇入口不见不散！,,,
,6026903,,“宝物已归我所有，我将在……”这怪盗倒是直接，<br>把自己出现的时间地点都写得这么明确。,,,
,6026904,,行了行了，上面写的<color=#bd4104>13点到14点</color>都快到了。<br>我们不快点过去，怪盗可能就溜走了。,,,
,6026905,,爱琳娜姐姐，你说这个预告函会不会是陷阱啊！<br>那个时间地点可能是假的，只是把我们骗过去。,,,
,6026906,,放心吧！依据我多年的冒险经验，这应该是真的。,,,
,6026907,,能如此明目张胆地将自己的行动告诉别人，<br>看来这怪盗对自己的实力十分自信。,,,
,6026908,,有我们在，他是不可能得逞的。<br>我们一起去把这可恶的怪盗抓住吧！,,,
,6027001,黄金寇盗,嗯~今天心情真好呀！<br>风车镇的宝物很荣幸，它们即将迎来我的光顾。,,,
,6027002,黄金寇盗,哦~不过很遗憾，这美妙的会面你们没有资格阻拦。<br>只有耳边呼啸的风声，见证我夺宝时的英姿！,,,
,6027003,,“宝物已归我所有，我将在……”这怪盗倒是直接，<br>把自己出现的时间地点都写得这么明确。,,,
,6027004,,行了行了，上面写的<color=#bd4104>13点到14点</color>都快到了。<br>我们不快点过去，怪盗可能就溜走了。,,,
,6027005,,爱琳娜姐姐，你说这个预告函会不会是陷阱啊！<br>那个时间地点可能是假的，只是把我们骗过去。,,,
,6027006,,放心吧！依据我多年的冒险经验，这应该是真的。,,,
,6027007,,能如此明目张胆地将自己的行动告诉别人，<br>看来这怪盗对自己的实力十分自信。,,,
,6027008,,有我们在，他是不可能得逞的。<br>我们一起去把这可恶的怪盗抓住吧！,,,
,6027101,黄金寇盗,啊~特殊地点的宝物，对我有着致命的诱惑力。<br>时间一到，我便会立刻带走它。,,,
,6027102,黄金寇盗,啊~瞧，那座桥，分割出截然不同的景色，<br>就像你与我——强与弱，有着不可逾越的界限！,,,
,6027103,,“宝物已归我所有，我将在……”这怪盗倒是直接，<br>把自己出现的时间地点都写得这么明确。,,,
,6027104,,行了行了，上面写的<color=#bd4104>13点到14点</color>都快到了。<br>我们不快点过去，怪盗可能就溜走了。,,,
,6027105,,爱琳娜姐姐，你说这个预告函会不会是陷阱啊！<br>那个时间地点可能是假的，只是把我们骗过去。,,,
,6027106,,放心吧！依据我多年的冒险经验，这应该是真的。,,,
,6027107,,能如此明目张胆地将自己的行动告诉别人，<br>看来这怪盗对自己的实力十分自信。,,,
,6027108,,有我们在，他是不可能得逞的。<br>我们一起去把这可恶的怪盗抓住吧！,,,
,6027201,黄金寇盗,哦~这是封有2个线索的预告函！<br>1、我要取走阿克莱斯左相府的宝物。,,,
,6027202,黄金寇盗,2、你们很弱，并没有办法阻止我。<br>3、你们真的很弱。,,,
,6027203,,“宝物已归我所有，我将在……”这怪盗倒是直接，<br>把自己出现的时间地点都写得这么明确。,,,
,6027204,,行了行了，上面写的<color=#bd4104>13点到14点</color>都快到了。<br>我们不快点过去，怪盗可能就溜走了。,,,
,6027205,,爱琳娜姐姐，你说这个预告函会不会是陷阱啊！<br>那个时间地点可能是假的，只是把我们骗过去。,,,
,6027206,,放心吧！依据我多年的冒险经验，这应该是真的。,,,
,6027207,,能如此明目张胆地将自己的行动告诉别人，<br>看来这怪盗对自己的实力十分自信。,,,
,6027208,,有我们在，他是不可能得逞的。<br>我们一起去把这可恶的怪盗抓住吧！,,,
,6027301,黄金寇盗,啊~预告，不过是为了证明你们的确愚蠢，<br>知道目标地点却也无计可施。,,,
,6027302,黄金寇盗,嘿~阿克莱斯广场之上。届时，恭候你们前来欣赏我取走宝物时的绝妙手法。,,,
,6027303,,“宝物已归我所有，我将在……”这怪盗倒是直接，<br>把自己出现的时间地点都写得这么明确。,,,
,6027304,,行了行了，上面写的<color=#bd4104>13点到14点</color>都快到了。<br>我们不快点过去，怪盗可能就溜走了。,,,
,6027305,,爱琳娜姐姐，你说这个预告函会不会是陷阱啊！<br>那个时间地点可能是假的，只是把我们骗过去。,,,
,6027306,,放心吧！依据我多年的冒险经验，这应该是真的。,,,
,6027307,,能如此明目张胆地将自己的行动告诉别人，<br>看来这怪盗对自己的实力十分自信。,,,
,6027308,,有我们在，他是不可能得逞的。<br>我们一起去把这可恶的怪盗抓住吧！,,,
,6027401,黄金寇盗,嘿~我要宣布一个大消息！<br>哀嚎神殿的宝物今后就属于我了。,,,
,6027402,黄金寇盗,哈~你们尽管重兵把守将桥头包围，<br>只要钟声一响，宝物便会乖乖落入我的口袋。,,,
,6027403,,“宝物已归我所有，我将在……”这怪盗倒是直接，<br>把自己出现的时间地点都写得这么明确。,,,
,6027404,,行了行了，上面写的<color=#bd4104>13点到14点</color>都快到了。<br>我们不快点过去，怪盗可能就溜走了。,,,
,6027405,,爱琳娜姐姐，你说这个预告函会不会是陷阱啊！<br>那个时间地点可能是假的，只是把我们骗过去。,,,
,6027406,,放心吧！依据我多年的冒险经验，这应该是真的。,,,
,6027407,,能如此明目张胆地将自己的行动告诉别人，<br>看来这怪盗对自己的实力十分自信。,,,
,6027408,,有我们在，他是不可能得逞的。<br>我们一起去把这可恶的怪盗抓住吧！,,,
,6027501,黄金寇盗,啊~又到了激动人心的预告时间了！<br>这次呢，就决定去冒险者营地取走宝物啦！,,,
,6027502,黄金寇盗,哈~燃烧的篝火也在庆祝我的胜利，<br>你们气急败坏的样子，是这场表演中最好的助兴！,,,
,6027503,,“宝物已归我所有，我将在……”这怪盗倒是直接，<br>把自己出现的时间地点都写得这么明确。,,,
,6027504,,行了行了，上面写的<color=#bd4104>13点到14点</color>都快到了。<br>我们不快点过去，怪盗可能就溜走了。,,,
,6027505,,爱琳娜姐姐，你说这个预告函会不会是陷阱啊！<br>那个时间地点可能是假的，只是把我们骗过去。,,,
,6027506,,放心吧！依据我多年的冒险经验，这应该是真的。,,,
,6027507,,能如此明目张胆地将自己的行动告诉别人，<br>看来这怪盗对自己的实力十分自信。,,,
,6027508,,有我们在，他是不可能得逞的。<br>我们一起去把这可恶的怪盗抓住吧！,,,
,6027601,黄金寇盗,“呀~不自量力的傻瓜们，我要开始预告了！<br>3，2，1。”,,,
,6027602,黄金寇盗,哈~女巫城堡外的宝物，即将属于我。<br>今天的你们，是否依旧愚蠢？看不穿我精湛的表演。,,,
,6027603,,“宝物已归我所有，我将在……”这怪盗倒是直接，<br>把自己出现的时间地点都写得这么明确。,,,
,6027604,,行了行了，上面写的<color=#bd4104>13点到14点</color>都快到了。<br>我们不快点过去，怪盗可能就溜走了。,,,
,6027605,,爱琳娜姐姐，你说这个预告函会不会是陷阱啊！<br>那个时间地点可能是假的，只是把我们骗过去。,,,
,6027606,,放心吧！依据我多年的冒险经验，这应该是真的。,,,
,6027607,,能如此明目张胆地将自己的行动告诉别人，<br>看来这怪盗对自己的实力十分自信。,,,
,6027608,,有我们在，他是不可能得逞的。<br>我们一起去把这可恶的怪盗抓住吧！,,,
,6027701,黄金寇盗,啊~这是预告，也是通知。<br>此次，我看中三月边陲的宝物了。,,,
,6027702,黄金寇盗,哈~魔能飞艇就要起飞。<br>荒芜沙漠中，你们能追寻到的只有我刻意留下的风沙。,,,
,6027703,,“宝物已归我所有，我将在……”这怪盗倒是直接，<br>把自己出现的时间地点都写得这么明确。,,,
,6027704,,行了行了，上面写的<color=#bd4104>13点到14点</color>都快到了。<br>我们不快点过去，怪盗可能就溜走了。,,,
,6027705,,爱琳娜姐姐，你说这个预告函会不会是陷阱啊！<br>那个时间地点可能是假的，只是把我们骗过去。,,,
,6027706,,放心吧！依据我多年的冒险经验，这应该是真的。,,,
,6027707,,能如此明目张胆地将自己的行动告诉别人，<br>看来这怪盗对自己的实力十分自信。,,,
,6027708,,有我们在，他是不可能得逞的。<br>我们一起去把这可恶的怪盗抓住吧！,,,
,6027801,黄金寇盗,啊~预告，不过是为了证明你们的确愚蠢，<br>知道目标地点却也无计可施。,,,
,6027802,黄金寇盗,嘿~三月边陲的魔能飞艇附近。届时，我将翘首以待，看见你们捶胸顿足的愚蠢模样。,,,
,6027803,,“宝物已归我所有，我将在……”这怪盗倒是直接，<br>把自己出现的时间地点都写得这么明确。,,,
,6027804,,行了行了，上面写的<color=#bd4104>13点到14点</color>都快到了。<br>我们不快点过去，怪盗可能就溜走了。,,,
,6027805,,爱琳娜姐姐，你说这个预告函会不会是陷阱啊！<br>那个时间地点可能是假的，只是把我们骗过去。,,,
,6027806,,放心吧！依据我多年的冒险经验，这应该是真的。,,,
,6027807,,能如此明目张胆地将自己的行动告诉别人，<br>看来这怪盗对自己的实力十分自信。,,,
,6027808,,有我们在，他是不可能得逞的。<br>我们一起去把这可恶的怪盗抓住吧！,,,
,6027901,黄金寇盗,嗯~开始我的预告！<br>三月边陲的宝物很荣幸，它们即将迎来我的光顾。,,,
,6027902,黄金寇盗,哦~不过很遗憾，这幕感人的相聚你们没有资格阻拦。<br>月牙湖上的美丽倒影，见证我夺宝时的英姿。,,,
