,id,Name,Intention,talks,detailDes
,70125,制服设计师,跟裁缝道奇对话,,
,70126,制服设计师,前往风车镇特饮店,,
,70127,制服设计师,返回裁缝道奇处,,
,70128,制服设计师,找到熊皮,,
,70129,制服设计师,将熊皮带给裁缝,,
,70130,制服设计师,向吉拉询问,,
,70131,自律联盟被盯上,突发紧急情况,,
,70132,自律联盟被盯上,制止狼人,,
,70133,自律联盟被盯上,前往湖畔镇寻找,,
,70134,自律联盟被盯上,返回联盟,,
,70135,最后一个佣兵任务,听老佣兵讲故事,,
,70136,最后一个佣兵任务,前往月神森林,,
,70137,最后一个佣兵任务,前往乔西处,,
,70138,最后一个佣兵任务,将信件带给杰克,,
,70139,最后一个佣兵任务,寻找紫鸢花小姐,,
,70140,最后一个佣兵任务,前往黄胡子特饮店,,
,70141,最后一个佣兵任务,战胜沙漠毒蝎,,
,70142,最后一个佣兵任务,返回黄胡子特饮店,,
,70143,最后一个佣兵任务,前往玛瑙街78号,,
,70144,最后一个佣兵任务,返回杰克处,,
,70145,最后一个佣兵任务,前往边陲沙漠,,
,70146,最后一个佣兵任务,向杰克汇报,,
,70147,学霸支招,和詹尼佛大妈对话,,
,70148,学霸支招,找吉拉解决难题,,
,70149,学霸支招,告诉詹尼佛大妈,,
,70150,特饮搭配指南,和安道夫对话,,
,70151,特饮搭配指南,前往购买面包,,
,70152,特饮搭配指南,回复铁臂大人,,
,70153,徽章之意：剑,和安道夫对话,,
,70154,徽章之意：剑,和萨林对话,,
,70155,徽章之意：翅膀,和安道夫对话,,
,70156,徽章之意：翅膀,寻找可以帮助的人,,
,70157,徽章之意：翅膀,争夺白瑙鲈鱼,,
,70158,徽章之意：翅膀,下湖捕鱼,,
,70159,徽章之意：翅膀,购买烹饪佐料,,
,70160,徽章之意：翅膀,准备晚餐,,
,70161,徽章之意：翅膀,把晚餐送给纽曼克,,
,70162,徽章之意：爱心,和安道夫对话,,
,70163,徽章之意：爱心,和库伯拉长老对话,,
,70164,徽章之意：爱心,和麦提对话,,
,70165,徽章之意：爱心,和桑妮对话,,
,70166,徽章之意：爱心,返回自律联盟,,
,70167,老旧的赏金账单,背包里的意外发现,,
,70168,老旧的赏金账单,前往罗兰镇,,
,70169,老旧的赏金账单,寻找小雷恩,,
,70170,老旧的赏金账单,和小雷恩对话,,
,70171,老旧的赏金账单,回到老雷恩处,,
,70172,老旧的赏金账单,返回自律联盟,,
,70173,全权负责人,和研究员雪诺对话,,
,70174,全权负责人,寻找联盟负责人,,
,70175,全权负责人,寻找联盟负责人,,
,70176,全权负责人,寻找联盟负责人,,
,70177,全权负责人,寻找联盟负责人,,
,70178,神秘人的委派,安道夫有安排,,
,70179,神秘人的委派,寻找接头人,,
,70180,神秘人的委派,战胜暗黑战魂,,
,70181,神秘人的委派,回报安道夫,,
,70182,被篡改的历史,镇长大卫的来信,,
,70183,被篡改的历史,与镇长大卫对话,,
,70184,被篡改的历史,询问铁臂安道夫,,
,70185,被篡改的历史,三个疑问,,
,70186,被篡改的历史,把答案告诉大卫,,
,70187,比多猫的往事,比多猫的额外任务,,
,70188,比多猫的往事,前往大贝湾调查,,
,70189,比多猫的往事,回复比多猫,,
,70190,比多猫的恩人,和比多猫对话,,
,70191,比多猫的恩人,把礼物送给黛茜,,
,70192,自律联盟被盯上,与乞讨老者对话,,
,70193,最后一个佣兵任务,与吉拉对话,,
,70194,老旧的赏金账单,讨论对策,,
,70195,阿米达铁律之恪守,寻找线索,,
,70196,最后的旅程,最后一站！,,
,70197,最后的旅程,纹章石历史,,
,70198,纹章石,鬼鬼祟祟的导游,,
,70199,纹章石,那就帮帮他,,
,70200,纹章石,不好，有魔族！,,
,70201,返程,导游仅存的良心,,
,70202,返程,真的没想到,,
,70203,坏家伙们,战胜魔物,,
,70204,久违的比试,战胜泰雷,,
,70205,不解风情的直男,讨好温丽,,
,70206,叮，新的好友请求,交换联络方式,,
,70208,奇怪的梦境,思考梦境含义,,
,70209,领主围剿,讨伐领主,,
,70210,追求卓越,进行符文升级,,
,70211,知心姐姐上线,突破自我,,
,70212,友谊的小船,帮助爱琳娜,,
,70213,团建的精髓,选择团建路线,,
,70214,为帝国而战,焦虑，选择困难,,
,70215,最后的倔强,进行装备升星,,
,70216,冒险者的自我修养,进行装备进阶,,
,70217,你是我的同伴,与爱琳娜对话,,
,70218,少年的傲气,与强者对战,,
,80012,测试任务1,测试任务1,,
,80013,测试任务2,测试任务2,,
,80014,测试任务3,测试任务3,,
,80016,倒计时测试任务3,根据开服时间完成任务,,
,80017,解谜功能测试,测试任务1,,
,80018,解谜功能测试,测试任务2,,
,80033,DAY1,出乎意料的袭击-上,,
,80034,DAY1,出乎意料的袭击-中,,
,80035,DAY1,出乎意料的袭击-下,,
,80036,DAY2,美食圣地的存在-上,,
,80037,DAY2,美食圣地的存在-下,,
,80038,DAY3,作为卡诺萨人,,
,80039,DAY4,罗兰大帝之秘-上,,
,80040,DAY4,罗兰大帝之秘-下,,
,80041,DAY5,重见天日的法典-上,,
,80042,DAY5,重见天日的法典-中,,
,80043,DAY5,重见天日的法典-下,,
,80044,DAY6,无力的呐喊-上,,
,80045,DAY6,无力的呐喊-下,,
,80046,DAY7,黑影真身-上,,
,80047,DAY7,黑影真身-中,,
,80048,DAY7,黑影真身-下,,
,80051,解谜测试,解谜测试1,,
,80052,解谜测试,解谜测试2,,
,80053,解谜测试,解谜测试3,,
,80054,解谜测试,解谜测试4,,
,89999,倒计时类型任务测试,倒计时类型任务测试,,
,90020,慰问老乞丐,慰问老乞丐,,
,90021,采集血霜草,采集血霜草[count 1],,
,90022,被抢的钱袋,找回被抢的钱袋[count 1],,
,90023,蜂蜜,获取蜂蜜[count 1],,
,90024,将饼干交给麦提,将饼干交给麦提,,
,90025,讨伐暗夜蔷薇维拉,战胜暗夜蔷薇[count 1],,
,90026,拜访库伯拉长老,拜访库伯拉长老,,
,90027,将竖琴交给吟游诗人,将竖琴交给吟游诗人,,
,90028,采集黑胡桃木,采集黑胡桃木[count 1],,
,90029,黑袍哥布林,追捕哥布林[count 1],,
,90030,丛林偷猎者,驱逐丛林偷猎者[count 1],,
,90031,看望安可,看望安可,,
,90032,木匠的工具,木匠的工具,,
,90033,采集臭臭草,采集臭臭草[count 1],,
,90034,采集五角枫叶,采集五角枫叶[count 1],,
,90035,神秘符石,收集神秘符石[count 1],,
,90036,讨伐食人族长阿贝普,战胜食人族族长[count 1],,
,90037,将书交给花店老板,将书交给花店老板,,
,90038,采集三色堇,采集三色堇[count 1],,
,90039,不死者,战胜不死者[count 1],,
,90040,将纱衣转交给邦妮,将纱衣转交给邦妮,,
,90041,讨伐无魂不死者瑞恩,战胜无魂不死者[count 1],,
,90042,亡魂死徒,战胜亡魂死徒[count 1],,
,90043,收集亡者之剑,找回亡者之剑[count 1],,
,90044,转交铁臂大叔的美酒,转交铁臂大叔的美酒,,
,90045,讨伐禁卫军长蓝斯,战胜禁卫军长[count 1],,
,90046,收集魔法石冰,收集魔法石冰,,
,90047,收集魔法石暗,收集魔法石暗,,
,90048,讨伐鹿角伯爵赛尔,战胜鹿角伯爵[count 1],,
,90049,每日任务,找伦纳德领取奖励,,
,90050,宫廷书记员的文件,与宫廷书记员对话,,
,90051,提琴师的邀请函,与提琴师李对话,,
,90052,帝国公告,粘贴帝国公告[count 1],,
,90053,义务劳动,整理一次商货[count 1],,
,90054,詹尼佛大妈的信,与詹尼佛大妈对话,,
,90055,联盟的采购,对话哥布林商贩,,
,90056,卡诺萨信箱,收取信件[count 1],,
,90057,馋嘴小豆,将零食带给龟小豆,,
,90058,忙碌的码头,前往码头取货箱[count 1],,
,90059,失踪的食物,找回被盗的食物[count 1],,
,90060,大椰子,采集大椰子[count 1],,
,90061,悬崖之花,采集血色花[count 1],,
,90062,巨骨熊,采集熊骨[count 1],,
,90063,魔铜矿,采集魔铜矿[count 1],,
,90064,机密文件,将密函带给密探,,
,90065,冒险的采集,采集血红水晶[count 1],,
,90066,归还失物,寻找塞恩归还宝物[count 1],,
,90067,风迹速递,派送弗林的速递,,
,90068,风迹速递,派送提琴师·李的速递,,
,90069,风迹速递,揽收詹尼佛的快件,,
,90070,风迹速递,揽收商贩麦肯的快件,,
,90071,风迹速递,派送龟小豆的速递,,
,90072,风迹速递,派送贵族威廉的速递,,
,90073,风迹速递,派送大厨罗德的速递,,
,90074,风迹速递,派送阿噗小圆的速递,,
,90075,风迹速递,派送凯瑟琳的速递,,
,90076,风迹速递,派送舒尔多的速递,,
,90077,风迹速递,与弗林对话,,
,90078,风迹速递,将文件带给泰雷,,
,90079,风迹速递,回复弗林,,
,90080,风迹速递,帮弗林取回信件,,
,90081,风迹速递,回复弗林,,
,90082,风迹速递,与贵族威廉对话,,
,90083,风迹速递,与风迹熊喵酱对话,,
,90084,风迹速递,帮忙去修剪衣服,,
,90085,风迹速递,与舒尔多对话,,
,90086,风迹速递,试验剑的真伪,,
,90087,风迹速递,试验剑的真伪,,
,90088,风迹速递,回复舒尔多,,
,90089,风迹速递,风迹速递倒计时,,
,90090,风迹速递,回复贵族威廉,,
,90091,风迹速递,回复贵族威廉,,
,90092,风迹速递,回复舒尔多,,
,90093,风迹速递,派送希尔的速递,,
,90094,风迹速递,派送海莉大妈的速递,,
,90095,风迹速递,揽收湖畔镇镇民的快件,,
,90096,风迹速递,派送齐娜的速递,,
,90097,风迹速递,派送瑞茜的速递,,
,90098,风迹速递,派送达达的速递,,
,90099,风迹速递,揽收加鲁的快件,,
,90100,风迹速递,派送少女小花的速递,,
,90101,风迹速递,派送探员夏洛克的速递,,
,90102,风迹速递,揽收克丽丝的快件,,
,90103,风迹速递,与希尔对话,,
,90104,风迹速递,前往采集麦梗,,
,90105,风迹速递,将麦梗带给希尔,,
,90106,风迹速递,前往获取稻草,,
,90107,风迹速递,将稻草带给希尔,,
,90108,风迹速递,与海莉大妈对话,,
,90109,风迹速递,获得新鲜鱼肉,,
,90110,风迹速递,回复海莉大妈,,
,90111,风迹速递,帮忙采集薄荷草,,
,90112,风迹速递,回复海莉大妈,,
,90113,风迹速递,与镇民对话,,
,90114,风迹速递,帮镇民寻找照片,,
,90115,风迹速递,将照片带给镇民,,
,90116,风迹速递,鉴赏镇民的诗歌,,
,90117,风迹速递,回复喵酱,,
,1000021,名誉守卫战,驳斥<color=#00FF0C>莱克</color>的荒唐论调,,
,1000022,名誉守卫战,击败莱克的<color=#00FF0C>近卫军</color>,,
,1000023,名誉守卫战,接受<color=#00FF0C>右相</color>的邀请,,
,1000031,大帝之子,面见<color=#00FF0C>右相诺尔</color>,,
,1000032,大帝之子,寻找<color=#00FF0C>卡诺萨之光</color>,,
,100005,湖畔镇,抵达<color=#00FF0C>湖畔镇</color>,,
,100006,由莉与米修,打听谁最有影响力,,
,100007,鹿角兽来袭,击败<color=#00FF0C>鹿角兽</color>,,
,100008,火药味的相遇,与<color=#00FF0C>温丽</color>发生冲突,,
,100009,宫廷法师桑妮,寻找<color=#00FF0C>桑妮</color>,,
,100010,《罗兰颂歌》,了解卡诺萨之光的线索,,
,100011,孤独的小女孩,了解<color=#00FF0C>由莉</color>的身世,,
,100012,探寻鹿角兽巢穴,解决鹿角兽首领<color=#00FF0C>乌迪尔</color>,,
,100013,微笑说再见吧,向<color=#00FF0C>由莉</color>告别,,
,100014,解读与再解读,前往罗兰镇寻找<color=#00FF0C>村长大卫</color>,,
,100015,《罗兰颂歌》,夺回<color=#00FF0C>《罗兰颂歌》</color>,,
,100016,《罗兰颂歌》,将《罗兰颂歌》带给桑妮,,
,10040,有苦衷的拦路抢劫,打败劫匪,,
,10041,有苦衷的拦路抢劫,抢劫的背后,,
,10042,仗势欺人,赶走欺负居民的士兵,,
,10043,风车失窃,了解风车镇发生的事,,
,10044,查找线索,询问失忆男孩安可,,
,10045,寻找画本,寻找安可丢失的画本,,
,10046,寻找画本,找到安可的画本,,
,10047,灵魂画风,探索可疑画作真相,,
,10048,发疯的拦路者,前往哥布林巢穴,,
,10049,残忍的神秘人,了解神秘人的情况,,
,10050,迎难而上,阻止该隐拿到魔力石,,
,10051,危机过后,关于兰奇的只言片语,,
,10052,危机过后,了解来龙去脉,,
,10053,真假魔力石,返回风车镇,,
,10054,魔力矿洞,采集魔力矿石,,
,10055,再跑一趟,采集桨叶制作材料,,
,10056,再跑一趟,桨叶采集[count 1],,
,10057,再跑一趟,魔法能量，注入！,,
,10058,旋转的风车,安装桨叶和魔力石,,
,10059,我的英雄,离开风车镇,,
,10061,阿克莱斯之荒,向阿克莱斯进发,,
,10063,阿克莱斯之荒,商讨避难之所,,
,10064,奇怪的管家,寡言的管家,,
,10065,深情的左相,向镇民打听,,
,10066,深情的左相,头号粉丝,,
,10067,密探藏书室,调查左相的藏书室,,
,10068,奇怪的物件,调查阴森森的墓地,,
,10069,奇怪的物件,推理碎纸线索,,
,10070,残缺的魔法阵痕迹,向着雕像出发,,
,10071,残缺的魔法阵痕迹,尝试解读魔法阵,,
,10072,残缺的魔法阵痕迹,尝试解读魔法阵,,
,10073,残缺的魔法阵痕迹,令人不安的魔法阵,,
,10091,左相的秘密,管家的自诉,,
,10092,露西蒂尼之墓,查清真相,,
,10217,深情的左相,安抚大姐头,,
,10218,深情的左相,向镇民打听,,
,99991,护送测试任务,护送测试任务,测试喊话1$$测试喊话2,
,20000,湖畔镇任务1品质1,,,
,20001,湖畔镇任务2品质1,,,
,20002,罗兰镇任务1,,,
,20003,罗兰镇任务2,,,
,20004,风车镇任务1,,,
,20005,风车镇任务2,,,
,20006,阿克莱斯任务1,,,
,20007,阿克莱斯任务2,,,
,20008,哀嚎神殿任务1,,,
,20009,哀嚎神殿任务2,,,
,20010,湖畔镇任务1品质2,,,
,20011,湖畔镇任务1品质3,,,
,20012,湖畔镇任务1品质4,,,
,20013,湖畔镇任务1品质5,,,
,20014,湖畔镇任务2品质2,,,
,20015,湖畔镇任务2品质3,,,
,20016,湖畔镇任务2品质4,,,
,20017,湖畔镇任务2品质5,,,
,10037,救助伤者（采集前对白）,给受伤的居民喂食蝎尾草（采集前对白）,,
,10038,击溃玫瑰团(副本前的对白),击败玫瑰团的强盗成员(副本前的对白),,
,10039,重建家园（采集前对白）,采集木材，重建罗兰镇（采集前对白）,,
,10100,湖畔镇，我来了！,抵达湖畔镇,,
,10101,由问路引发的……,向镇民问路,,
,10102,正义的使者,安慰由莉,,
,10103,正义的使者,战胜温丽,,
,10104,温丽的乌龙,化解误会,,
,10105,温丽的乌龙,扣扣，是赫丽吗？,,
,10106,有执念的祭司,向桑妮祭司请教,,
,10107,危机！怪物来袭,战胜苍白獠牙塞特,,
,10108,博学的重要性,查看《罗兰颂歌》,,
,10109,有执念的祭司,《罗兰颂歌》在这里,,
,10110,由莉的执念,治疗由莉,,
,10111,由莉的执念,关于由莉的真相,,
,10112,饿狼巢穴,通关饿狼巢穴,,
,10113,再见了，由莉,前往教堂,,
,10114,再见了，由莉,前往教堂,,
,10115,再见了，由莉,鱼骨笛之歌,,
,10116,再见了，由莉,安慰温丽,,
,10117,温丽的预言,回旅馆休息,,
,10118,温丽的预言,温丽的奇妙梦境,,
,10119,下一个旅程,《罗兰颂歌》的解读,,
,10126,目标，罗兰镇,别拦路，奇怪家伙,,
,10127,传说中的罗兰镇,抵达罗兰镇,,
,10128,传说中的罗兰镇,了解镇上的事情,,
,10129,传说中的罗兰镇,采集血霜草[count 3],,
,10130,传说中的罗兰镇,救助伤员[count 1],,
,10131,传说中的罗兰镇,提醒西蒙,,
,10132,赏金猎人出击,取回资料,,
,10133,赏金猎人出击,“大姐头”登场,,
,10134,名侦探镇长大卫,解读《罗兰颂歌》,,
,10135,玫瑰团的叫嚣,抓住强盗贝拉,,
,10136,温丽的天才计划,天衣无缝的计划,,
,10137,赏金猎人出击,“大姐头”登场,,
,10138,赏金猎人出击,化解误会,,
,10139,赏金猎人出击,前往玫瑰团驻地,,
,10140,勇闯玫瑰团驻地,解救镇民,,
,10141,凯旋而归,返回罗兰镇,,
,10149,玫瑰的诅咒,讨论下一步计划,,
,10142,凯旋而归,返回罗兰镇,谢谢你们，我们终于可以回家了。,
,10143,凯旋而归,完成一次装备强化,,
,10144,失之交臂,向大卫询问线索,,
,10145,失之交臂,接受大卫的邀请,,
,10214,今天开始当保镖,打听消息，就去那里,,
,10215,今天开始当保镖,去自律联盟打听消息,,
,10216,出发，最强组合,爱琳娜的决定,,
,10146,爱琳娜的回忆,不为人知的过去,,
,10147,右相的双重身份,通过传送阵回卡诺萨,,
,10148,右相的双重身份,向诺尔大人汇报,,
,90000,日常任务1,日常1-杀死鹿角狂兽,,
,90001,日常任务2,日常2-杀死鹿角狂兽,,
,90002,日常任务3,日常3-杀死鹿角狂兽,,
,90003,日常任务4,日常4-杀死鹿角狂兽,,
,90004,日常任务5,日常5-杀死鹿角狂兽,,
,90005,日常任务6,日常6-杀死鹿角狂兽,,
,90006,日常任务7,日常7-杀死鹿角狂兽,,
,90007,日常任务8,日常8-杀死鹿角狂兽,,
,90008,日常任务9,日常9-杀死鹿角狂兽,,
,90009,日常任务10,日常10-杀死鹿角狂兽,,
,10151,倒霉的富商,护送富商,你们一定要保护好我，不然我去自律联盟投诉你们！,
,10152,危机过后,讨论后续计划,,
,10153,仗势欺人,抵达风车镇,,
,10154,失窃的风车,长老的请求,,
,10155,追查魔力石,调查风车,,
,10156,追查魔力石,调查风车,,
,10157,追查魔力石,打听镇上的异常,,
,10158,追查魔力石,打听镇上的异常,,
,10159,追查魔力石,打听镇上的异常,,
,10160,嫌疑人哥布林,战胜哥布林,,
,10161,灵魂画风,寻回画册,,
,10162,灵魂画风,充满艺术气息的画册,,
,10163,哥布林巢穴,探查哥布林巢穴,,
,10164,危机过后,了解来龙去脉,,
,10165,真假魔力石,安装魔力石,,
,10166,我的英雄,告别安可,,
,10167,我的英雄,告别安可,,
,10168,灵魂画风,充满艺术气息的画册,,
,10169,灵魂画风,充满艺术气息的画册,,
,10170,倒霉的富商,护送富商,你们一定要保护好我，不然我去自律联盟投诉你们！,
,20021,桑妮的感谢信,将感谢信交给桑妮,,金牌证婚人！给她送去第14393封感谢信！
,20022,桑妮的感谢信,将感谢信交给桑妮,,金牌证婚人！给她送去第14393封感谢信！
,20023,桑妮的感谢信,将感谢信交给桑妮,,金牌证婚人！给她送去第14393封感谢信！
,20024,桑妮的感谢信,将感谢信交给桑妮,,金牌证婚人！给她送去第14393封感谢信！
,20025,桑妮的感谢信,将感谢信交给桑妮,,金牌证婚人！给她送去第14393封感谢信！
,20026,新鲜食材,将食材交给旅店,,新鲜食材，使命必达。
,20027,新鲜食材,将食材交给旅店,,新鲜食材，使命必达。
,20028,新鲜食材,将食材交给旅店,,新鲜食材，使命必达。
,20029,新鲜食材,将食材交给旅店,,新鲜食材，使命必达。
,20030,新鲜食材,将食材交给旅店,,新鲜食材，使命必达。
,20031,嘘，密信,取回密信[count 1],,取回密信，嘘，不要让别人看到。
,20032,嘘，密信,取回密信[count 1],,取回密信，嘘，不要让别人看到。
,20033,嘘，密信,取回密信[count 1],,取回密信，嘘，不要让别人看到。
,20034,嘘，密信,取回密信[count 1],,取回密信，嘘，不要让别人看到。
,20035,嘘，密信,取回密信[count 1],,取回密信，嘘，不要让别人看到。
,20036,宝贝回家,找到走失的杰瑞,,小男孩杰瑞贪玩走丢了，找回他，拜托了！
,20037,宝贝回家,找到走失的杰瑞,,小男孩杰瑞贪玩走丢了，找回他，拜托了！
,20038,宝贝回家,找到走失的杰瑞,,小男孩杰瑞贪玩走丢了，找回他，拜托了！
,20039,宝贝回家,找到走失的杰瑞,,小男孩杰瑞贪玩走丢了，找回他，拜托了！
,20040,宝贝回家,找到走失的杰瑞,,小男孩杰瑞贪玩走丢了，找回他，拜托了！
,20041,宝贝回家,送杰瑞回去,,迷路的小男孩杰瑞哭得让人崩溃，拜托快送他回家！
,20042,宝贝回家,送杰瑞回去,,迷路的小男孩杰瑞哭得让人崩溃，拜托快送他回家！
,20043,宝贝回家,送杰瑞回去,,迷路的小男孩杰瑞哭得让人崩溃，拜托快送他回家！
,20044,宝贝回家,送杰瑞回去,,迷路的小男孩杰瑞哭得让人崩溃，拜托快送他回家！
,20045,宝贝回家,送杰瑞回去,,迷路的小男孩杰瑞哭得让人崩溃，拜托快送他回家！
,20046,走开！走开！,战胜狐克斯[count 1],,狐克斯又双叕在湖畔镇捣乱，去驱逐它们吧。
,20047,走开！走开！,战胜狐克斯[count 1],,狐克斯又双叕在湖畔镇捣乱，去驱逐它们吧。
,20048,走开！走开！,战胜狐克斯[count 1],,狐克斯又双叕在湖畔镇捣乱，去驱逐它们吧。
,20049,走开！走开！,战胜狐克斯[count 1],,狐克斯又双叕在湖畔镇捣乱，去驱逐它们吧。
,20050,走开！走开！,战胜狐克斯[count 1],,狐克斯又双叕在湖畔镇捣乱，去驱逐它们吧。
,20051,舌尖上的美食,捞取青湖贝[count 1],,湖畔镇的青湖贝登上了帝国新闻报道，带点回来吧！
,20052,舌尖上的美食,捞取青湖贝[count 1],,湖畔镇的青湖贝登上了帝国新闻报道，带点回来吧！
,20053,舌尖上的美食,捞取青湖贝[count 1],,湖畔镇的青湖贝登上了帝国新闻报道，带点回来吧！
,20054,舌尖上的美食,捞取青湖贝[count 1],,湖畔镇的青湖贝登上了帝国新闻报道，带点回来吧！
,20055,舌尖上的美食,捞取青湖贝[count 1],,湖畔镇的青湖贝登上了帝国新闻报道，带点回来吧！
,20056,鹿角生物,战胜鹿角子爵[count 1],,湖畔镇发现一头鹿角怪物，请毫不留情地战胜它。
,20057,鹿角生物,战胜鹿角子爵[count 1],,湖畔镇发现一头鹿角怪物，请毫不留情地战胜它。
,20058,鹿角生物,战胜鹿角子爵[count 1],,湖畔镇发现一头鹿角怪物，请毫不留情地战胜它。
,20059,鹿角生物,战胜鹿角子爵[count 1],,湖畔镇发现一头鹿角怪物，请毫不留情地战胜它。
,20060,鹿角生物,战胜鹿角子爵[count 1],,湖畔镇发现一头鹿角怪物，请毫不留情地战胜它。
,20061,佣兵的自我修养,战胜希尔的学生,,不想当铁匠的剑士不是好佣兵，接受希尔的考验吧。
,20062,佣兵的自我修养,战胜希尔的学生,,不想当铁匠的剑士不是好佣兵，接受希尔的考验吧。
,20063,佣兵的自我修养,战胜希尔的学生,,不想当铁匠的剑士不是好佣兵，接受希尔的考验吧。
,20064,佣兵的自我修养,战胜希尔的学生,,不想当铁匠的剑士不是好佣兵，接受希尔的考验吧。
,20065,佣兵的自我修养,战胜希尔的学生,,不想当铁匠的剑士不是好佣兵，接受希尔的考验吧。
,20066,雷鸣大陆志（一）,找到雷鸣大陆志（一）,,从一堆废物里翻出雷鸣大陆志（一），记得保持微笑。
,20067,雷鸣大陆志（一）,找到雷鸣大陆志（一）,,从一堆废物里翻出雷鸣大陆志（一），记得保持微笑。
,20068,雷鸣大陆志（一）,找到雷鸣大陆志（一）,,从一堆废物里翻出雷鸣大陆志（一），记得保持微笑。
,20069,雷鸣大陆志（一）,找到雷鸣大陆志（一）,,从一堆废物里翻出雷鸣大陆志（一），记得保持微笑。
,20070,雷鸣大陆志（一）,找到雷鸣大陆志（一）,,从一堆废物里翻出雷鸣大陆志（一），记得保持微笑。
,10173,不见踪影,爆炸后的意外,,
,10174,不见踪影,前往哀嚎神殿,真担心赫丽公主的安危，希望她平安无事。,
,10175,不见踪影,前往哀嚎神殿,,
,10176,女人的直觉,咦，这件披风……,,
,10177,赫丽的踪迹,盘问哥布林小贼,,
,10178,赫丽的踪迹,寻找失踪的赫丽,,
,10179,赫丽的踪迹,叫醒赫丽,,
,10180,幕后黑手是他！,看，高科技,,
,10181,幕后黑手是他！,前往哀嚎神殿,要是我再警惕些就好了……$$愿伟大的罗兰大帝保佑一切。,
,10182,哀嚎神殿,阻止诺尔,,
,10183,你听说过圣界吗？,选择值得信任的人,,
,10184,你听说过圣界吗？,叙述事件经过,,
,10185,你听说过圣界吗？,听听特罗德的意见,,
,10186,帝国的新生,等待赫丽登基,,
,10187,帝国的新生,赫丽登基,,
,10188,等待是一门学问,拜访特罗德,,
,10189,等待是一门学问,休息调整：6时59分,,
,20131,安道夫的信,转交信件给库伯拉,,多年不见的老战友！务必尽快把信转交给库伯拉。
,20132,安道夫的信,转交信件给库伯拉,,多年不见的老战友！务必尽快把信转交给库伯拉。
,20133,安道夫的信,转交信件给库伯拉,,多年不见的老战友！务必尽快把信转交给库伯拉。
,20134,安道夫的信,转交信件给库伯拉,,多年不见的老战友！务必尽快把信转交给库伯拉。
,20135,安道夫的信,转交信件给库伯拉,,多年不见的老战友！务必尽快把信转交给库伯拉。
,20136,艺术协会灵魂奖,将奖品带给安可,,想象力是孩子的特权。请好好守护安可的灵魂绘画奖。
,20137,艺术协会灵魂奖,将奖品带给安可,,想象力是孩子的特权。请好好守护安可的灵魂绘画奖。
,20138,艺术协会灵魂奖,将奖品带给安可,,想象力是孩子的特权。请好好守护安可的灵魂绘画奖。
,20139,艺术协会灵魂奖,将奖品带给安可,,想象力是孩子的特权。请好好守护安可的灵魂绘画奖。
,20140,艺术协会灵魂奖,将奖品带给安可,,想象力是孩子的特权。请好好守护安可的灵魂绘画奖。
,20141,卡诺萨好声音,通知缪吉克辉,,卡诺萨好声音！隆重邀请大陆最强导师加盟！
,20142,卡诺萨好声音,通知缪吉克辉,,卡诺萨好声音！隆重邀请大陆最强导师加盟！
,20143,卡诺萨好声音,通知缪吉克辉,,卡诺萨好声音！隆重邀请大陆最强导师加盟！
,20144,卡诺萨好声音,通知缪吉克辉,,卡诺萨好声音！隆重邀请大陆最强导师加盟！
,20145,卡诺萨好声音,通知缪吉克辉,,卡诺萨好声音！隆重邀请大陆最强导师加盟！
,20146,风车镇的木材,将木材送往风车镇,,飞越了大峡谷才来到这里的木材，务必格外注意！
,20147,风车镇的木材,将木材送往风车镇,,飞越了大峡谷才来到这里的木材，务必格外注意！
,20148,风车镇的木材,将木材送往风车镇,,飞越了大峡谷才来到这里的木材，务必格外注意！
,20149,风车镇的木材,将木材送往风车镇,,飞越了大峡谷才来到这里的木材，务必格外注意！
,20150,风车镇的木材,将木材送往风车镇,,飞越了大峡谷才来到这里的木材，务必格外注意！
,20151,风车镇的木材,将木材送往风车镇,,飞越了大峡谷才来到这里的木材，务必格外注意！
,20152,风车镇的木材,将木材送往风车镇,,飞越了大峡谷才来到这里的木材，务必格外注意！
,20153,风车镇的木材,将木材送往风车镇,,飞越了大峡谷才来到这里的木材，务必格外注意！
,20154,风车镇的木材,将木材送往风车镇,,飞越了大峡谷才来到这里的木材，务必格外注意！
,20155,风车镇的木材,将木材送往风车镇,,飞越了大峡谷才来到这里的木材，务必格外注意！
,20156,驱逐哥布林,黑袍哥布林[count 1],,小心被耍！前往驱逐狡诈的黑袍哥布林。
,20157,驱逐哥布林,黑袍哥布林[count 1],,小心被耍！前往驱逐狡诈的黑袍哥布林。
,20158,驱逐哥布林,黑袍哥布林[count 1],,小心被耍！前往驱逐狡诈的黑袍哥布林。
,20159,驱逐哥布林,黑袍哥布林[count 1],,小心被耍！前往驱逐狡诈的黑袍哥布林。
,20160,驱逐哥布林,黑袍哥布林[count 1],,小心被耍！前往驱逐狡诈的黑袍哥布林。
,20161,五角枫叶,采集五角枫叶,,千万别让五角枫叶变成了四角枫叶，或者零角枫叶……
,20162,五角枫叶,采集五角枫叶,,千万别让五角枫叶变成了四角枫叶，或者零角枫叶……
,20163,五角枫叶,采集五角枫叶,,千万别让五角枫叶变成了四角枫叶，或者零角枫叶……
,20164,五角枫叶,采集五角枫叶,,千万别让五角枫叶变成了四角枫叶，或者零角枫叶……
,20165,五角枫叶,采集五角枫叶,,千万别让五角枫叶变成了四角枫叶，或者零角枫叶……
